labels,pow,shang,h_mean,s_mean,v_mean,h_std,s_std,v_std,h_thirdMoment,s_thirdMoment,v_thirdMoment
0.0,0.13940004645165455,0.5886659505212711,0.47526243938419394,0.2218173800574044,0.5369464520065749,0.24050379849415612,0.4722403783257407,0.5997906255202675,0.2589739782879287,0.6756686846066045,0.6661966124261883
0.0,0.19306829143048287,0.49487766749427176,0.2853933585398589,0.09981650118920439,0.9368599420519306,0.5115186569923611,0.15491232073862068,0.5840818508224181,0.6392113944735355,0.23509319410797955,0.5605349087986102
0.0,0.10007368886002505,0.6327821216844947,0.28247261793656736,0.13794328775498957,0.8827312539659442,0.4777220963736435,0.17265318685433442,0.5081190963855808,0.5738631483718775,0.25512921906549857,0.5586202713863605
0.0,0.10553600380422483,0.6467709128465914,0.3114849931817756,0.1962518438420649,0.8262997899944802,0.5091108268192927,0.569520788946549,0.618465678830887,0.6014789490974037,0.7504832217736004,0.6920916312651604
0.0,0.3542243537247416,0.33800856064729856,0.09386777866397174,0.16153988671567726,1.0,0.18930635278461452,0.10334778684505434,0.2910824795394831,0.33805297257117434,0.20731704488409966,0.4060372861891532
0.0,0.17439581693830114,0.5526683947171143,0.256859696385045,0.31696161909361326,0.8483604159830367,0.48510010457195896,0.5955328819436427,0.6742094290953963,0.5882038342240429,0.771508725033902,0.7610564455129922
0.0,0.21862260185291402,0.49693886983447944,0.20534291049554268,0.07741456944588779,0.99600541615465,0.30660169998925146,0.13248756898215192,0.5424555032307754,0.4249817283464936,0.17662845927306844,0.5625097239677235
0.0,0.18338520151779394,0.5120176041907596,0.388369180761391,0.05009732316476582,0.895669697084091,0.48212553886678927,0.10276249450502152,0.6537172532801819,0.5617845496847867,0.17997813171786517,0.6298623734110947
0.0,0.11604604626504038,0.6216880349841012,0.3219861171775127,0.2659663749551673,0.64957338299823,0.5405080092087472,0.7122322267962911,0.6288481512045879,0.6184608299474617,0.8800344684139713,0.677256225285383
0.0,0.1532187866246001,0.5761539414253853,0.2565663896172082,0.201699274872883,0.800575090799156,0.4638595854958703,0.44519601075818505,0.5236345138043215,0.5811726834657732,0.6292441990749353,0.6156818976715143
0.0,0.13832656340322058,0.5966967434753403,0.23887004807668946,0.17555095223832487,0.8124278726010158,0.47272850681274836,0.4122416012999151,0.4905385316163681,0.6067133459414679,0.6231778193583972,0.5735402366979783
0.0,0.1993447056741913,0.5255339452078612,0.22268600071165753,0.1752587008936207,0.8011692777811821,0.41321547659322877,0.38352108448286953,0.48890287500243207,0.5437218412739497,0.56538920539007,0.584509207687513
0.0,0.12560821601401154,0.6275212650542641,0.3635753904880399,0.2624499603594798,0.7152688980228858,0.5473926287658778,0.7045117649754723,0.6823622880845047,0.6075642141412512,0.8479641118399999,0.7203822006220888
0.0,0.15727322006935354,0.4950921591889993,0.30667557332635187,0.13777869206639384,0.6753289439605248,0.3493880021594347,0.18404292742194775,0.44562629870199644,0.44409281612141616,0.27496531010031133,0.4564039979875926
0.0,0.25975118204941255,0.4379625012284254,0.16813871640707057,0.20341739566074493,0.8851355845824773,0.2838043270348982,0.3000970128295142,0.4151788117391924,0.41817759790142356,0.47839078521930833,0.5425371317601977
0.0,0.2821374666200318,0.39032259913891276,0.18916088947930929,0.16047066854426778,0.9350571276762462,0.3134814995987101,0.18917642402543705,0.3972531946776543,0.4200076820079356,0.32786340799681835,0.5296120277386508
0.0,0.19378178178611494,0.4762266162974767,0.17120416848129283,0.12813423428021067,0.81830821103072,0.3138109650349972,0.22362510787415701,0.3741414193618195,0.43561805392024683,0.36502618173876167,0.47603215452746983
0.0,0.12700650493476082,0.5533228581719758,0.21911059673159392,0.10750084816132305,0.9132180322647014,0.333447368367415,0.079531321033986,0.48829408139607006,0.4597801679679234,0.12549888853533192,0.49185096537158657
0.0,0.2317908480235795,0.40654187657748114,0.15426735118429602,0.14894006179480734,0.9321949813163525,0.3260206037153248,0.10248270265293824,0.40155527692317683,0.49144629091396247,0.1886560839957712,0.49711987928550494
0.0,0.1337663542745512,0.5209625349314786,0.2542663718506188,0.11822081702034493,0.7151494050635924,0.3170264354938923,0.14317149574712645,0.4577268334676423,0.43515922158647363,0.21818006753578037,0.45815999791701817
0.0,0.1375577381284564,0.5472365586802388,0.23497887917369767,0.19424555800078122,0.9136584887381792,0.3157822847708955,0.1902382207944051,0.47319357873674006,0.45580857199273866,0.23413804057323356,0.4836932591014546
0.0,0.13358120294757053,0.540754194481349,0.2760720470554041,0.23644678269057956,0.7686379023642237,0.31431907131240117,0.2650989977315511,0.5235763943035745,0.43137421663856257,0.3064592315492157,0.5927474529873864
0.0,0.1540223935478488,0.5580196271634837,0.23051865816640651,0.1973938797198417,0.8583391114867721,0.3706237430777665,0.2867162788149274,0.61850921772565,0.4973205010376378,0.3507260366125489,0.7059845674952678
0.0,0.07717032939320868,0.7045527946441205,0.37162013376833086,0.2587857855802833,0.5237574488591515,0.306930877288066,0.2714319362865468,0.8071267440618266,0.3789026430549358,0.31310518770760354,0.84462802870671
0.0,0.1592675362989694,0.4865867325465881,0.4635669812456556,0.259223345355151,0.298025516881209,0.3768982362611911,0.3103400179742082,0.6477072455444333,0.4467334034330376,0.3356520247434818,0.8317481923455704
0.0,0.09904860720291388,0.5772697551783387,0.5334501381527395,0.19402865784804268,0.40010396576393675,0.38076160412342447,0.2492458223600037,0.6152614495603903,0.435406129728772,0.2794948724014987,0.7520629322905092
0.0,0.26247531478615294,0.3147047910628493,0.2768726038937965,0.2569499797213202,0.6729450589169819,0.24397892540070187,0.26968001186889295,0.33568110355010966,0.3430320908198128,0.30001858411332166,0.4617587035513891
0.0,0.18125296193230658,0.5338684411163451,0.28782846298024034,0.19370199995644957,0.8006749099192485,0.35685982818502676,0.245319736272821,0.46842335941415075,0.4658000225562483,0.2942652262698294,0.5469208850585439
0.0,0.08469637302073718,0.6799820867801,0.37941074550914167,0.20540472117260766,0.6813959003879388,0.4175032573776254,0.31948190119987263,0.8441219784911771,0.4916213396524044,0.3418255575740206,0.8440025643779041
0.0,0.03561401911193526,0.7742167253193848,0.2250218164954935,0.4507076348429196,0.5634673864330699,0.27932622592661877,0.5599375949064843,0.6611910206351798,0.40340282930263444,0.5972201533838404,0.6502923275958112
0.0,0.059933026751898884,0.7699471545276558,0.3925614238628442,0.22265253564197746,0.7565067863333252,0.3498035880932669,0.3832803962558258,0.7547548976475408,0.41934440724319644,0.4570124954153894,0.8016749973487525
0.0,0.08330021344548766,0.7341785533929103,0.380114884397896,0.2008272609345157,0.8097539825140015,0.38846292984929176,0.32120434648029306,0.6483913233551745,0.4734052361986118,0.3871012769502128,0.7183302073386806
0.0,0.08780742397150407,0.6883211345970257,0.34228169331656855,0.20141797479310042,0.7450375593850724,0.3563839736074035,0.31192634880060544,0.6324419616406434,0.44986881024066666,0.3863832012954733,0.6943869250037975
0.0,0.1628686103373315,0.559040845601845,0.3186027049599419,0.15907454723094686,0.7963447034100186,0.4058524141455103,0.25934512218134353,0.4922716512374158,0.5146009208611162,0.33438207484889904,0.5959521411230128
0.0,0.14291445402338682,0.5536127136260717,0.4030941241959462,0.0935755129697929,0.8779093797149677,0.33573044925533335,0.22916377163084675,0.5679046080094523,0.4020484372410261,0.3262360459865868,0.6819065903664737
0.0,0.06729426886009764,0.7176874962466494,0.31066856373889007,0.3007205842819973,0.6256911366002699,0.3465352724233522,0.44580379739193526,0.878066784943233,0.4334497974265118,0.4951810058881203,0.8650324793809006
0.0,0.11594115056630266,0.6006533137020935,0.3185989901162513,0.22272788683394307,0.7197134860981617,0.31977721314210167,0.28599475327970497,0.620703484100674,0.41311848137824864,0.32300120572143587,0.6913179292025147
0.0,0.06282820170919477,0.7264384614972941,0.3849763085237751,0.1756312822420585,0.6386537265797534,0.3898232241959515,0.28410275429626053,0.7141936254858378,0.47867782660031444,0.34869689736760945,0.7425504516323189
0.0,0.42494610234523045,0.27620870787755913,0.5766970925961713,0.2993626289313963,0.1454095414679366,0.32402855910944134,0.30569609319462115,0.5627834879063436,0.36584421809604273,0.33346598154241497,0.7945247576070108
0.0,0.11007642615646687,0.59934252960296,0.36854201731844055,0.21360214246894574,0.4884523648671369,0.3613878774251088,0.3190736085257318,0.6993549919912139,0.4393244132547752,0.3882119459830007,0.6836336719345312
0.0,0.1814085006233133,0.43024940385004967,0.22245196323522654,0.24749733232153112,0.677608380113289,0.24814424589597253,0.22904170453841322,0.3893582815222854,0.36907873656560086,0.25782158129602356,0.4866120068856537
0.0,0.06970209381261677,0.7141346464745079,0.3610025310694467,0.1684789222017995,0.7596387013724506,0.42487465039207084,0.33112407305002484,0.6351216779198419,0.5165021879739378,0.40323528432050293,0.6842721879681418
0.0,0.07566418579031305,0.6680147727215786,0.3294155411810101,0.22533338599182776,0.7132708830343181,0.3448085086021147,0.39037663811132495,0.6784513994898355,0.4540813804095324,0.4555068966242533,0.7214197301848669
0.0,0.08445068268228684,0.6615853330377321,0.32937687256751885,0.1804351292515552,0.6942531382763283,0.3734615769715903,0.3299153228236012,0.4841067876767986,0.48697458842487545,0.43478452202255263,0.5459264274039086
0.0,0.09785471089426251,0.6633311191209407,0.30960137974630836,0.17185188057228223,0.8569022032156344,0.33645996808588713,0.34974102604105695,0.5719311807398546,0.4378637446730253,0.4594244752973096,0.6500482210179268
0.0,0.07415238205732867,0.709572845358939,0.26836164291649445,0.16023644249292562,0.92074137865907,0.3963361574597269,0.31857155949269983,0.6352537816622889,0.5215888723180805,0.4084672244311403,0.7009528081775466
0.0,0.07909862012640985,0.686759422451596,0.24630538214429776,0.1643953850178236,0.9508281100077685,0.34693816167594094,0.3076997136851805,0.6221554652158964,0.471885142007198,0.39209848845061357,0.6965330138729195
0.0,0.06979843354154572,0.7193344652738305,0.27500435655862,0.20290423960427267,0.8319295690269585,0.2964810006244075,0.3176694020086905,0.6308661675166978,0.4001454100212416,0.37764915185915454,0.6736982694288555
0.0,0.08021316762034654,0.6598044514578215,0.2980605957297459,0.27919924772087695,0.6184648350290177,0.3099298167616448,0.30505988870214584,0.5715321713358983,0.3935679057036325,0.3388871835314695,0.656113590196416
0.0,0.06939918301433232,0.7447973353046338,0.3285795240686147,0.15886974248754987,0.8479421413255627,0.40585820697305536,0.3011257391276298,0.7144579007611127,0.49621484392746473,0.3723110202108305,0.7843959511003443
0.0,0.10351854015075371,0.6493885825171841,0.31367863034768184,0.1792168432341513,0.7914531007041812,0.3429392653922129,0.26474693439704605,0.5848962962549917,0.44336470778120085,0.3343078106378154,0.6691203826797297
0.0,0.07521427999289122,0.6963445602511699,0.2886018337007828,0.2560219019029793,0.6619338417516254,0.2987777598573098,0.37283753271470127,0.6468929040372013,0.4108574039876505,0.4178925989563216,0.6815149448353919
0.0,0.06864624539322285,0.6963154651809307,0.26646587172022457,0.2709103752106424,0.6361322776180522,0.31386420112812186,0.36583962332899483,0.6118587930667454,0.4299835403355594,0.41441343561818966,0.662488502807325
0.0,0.05844047482797988,0.7520707899683904,0.28018036760060283,0.18321388707411732,0.8070972601855367,0.429524298170639,0.32865863789121696,0.6766043375277542,0.5512419371829579,0.38987717354239093,0.7285999844455792
0.0,0.11143223691468473,0.5562549533742506,0.31971548063853067,0.3681950121101782,0.42565207697261154,0.31985328635917387,0.4149453719210736,0.7713630374741517,0.38415259543529623,0.4469790817676177,0.7639480295547156
0.0,0.33986146755309204,0.3795677998597947,0.062056747149026543,0.22116120385960852,0.8086824013890556,0.25690866727103895,0.21433927233881886,0.40876731995194765,0.45155844608903023,0.3058356206359838,0.48472919162130057
0.0,0.30824608742104426,0.398328868220833,0.0691577419645906,0.21398135007499994,0.8397436921985877,0.27921500313201547,0.18214021850155623,0.40092258451981394,0.4681928501343628,0.27879690672319424,0.48656365076286534
0.0,0.328962761656856,0.398495794109721,0.06504604431894484,0.22837137795338344,0.8441275212491468,0.26768115782122476,0.18234922747712548,0.4015833433354245,0.46133016227941076,0.2660596055832293,0.4891071916785693
0.0,0.28053347660963696,0.42529641202803964,0.06172038763464452,0.23305342644567867,0.8721693350299874,0.23978513758857675,0.25368922956542006,0.41496159717349235,0.41810822322051605,0.38002394529221634,0.504293223205828
0.0,0.17315898116739312,0.501355356420689,0.0923048269858129,0.15238104346627634,0.6669175475037623,0.4145843885793769,0.2107976564205931,0.38434430560941096,0.6378920994082022,0.34253705435584875,0.44948225621102617
0.0,0.3797872657207566,0.3977604736073445,0.024037980984182694,0.24533977207766594,0.6722527890578767,0.19185258756343715,0.2477231815027563,0.34186446219010264,0.349734031123505,0.32465001515447167,0.39850454270152436
0.0,0.4475824604786854,0.3219048566889249,0.04907948633936349,0.20988411041992244,0.9569556333165153,0.10340712804941725,0.11235384894961667,0.4246595715555446,0.24311300135239033,0.1702953996977081,0.516617230989697
0.0,1.0,0.0,0.034768752126172975,0.2703440156888061,0.9161793227146411,0.13130302623954224,0.13035442558030486,0.27225248280212916,0.28992994354706486,0.22472279891925415,0.3968691230166412
0.0,0.2644407690880929,0.4581211927701196,0.038253647999383744,0.21033409253314295,0.8131268933926393,0.15528710808137808,0.1957734897505329,0.3982118829597193,0.328050740364708,0.32149443387929044,0.46900997341084516
0.0,0.1950221676355168,0.5044712187207527,0.02953583577416355,0.22412270048477861,0.814353747861662,0.14351453854543103,0.23097323494362917,0.426171875060258,0.3045725392433559,0.3741720252757597,0.48952036324912795
0.0,0.12233719403609473,0.5849829691917982,0.3683402317765245,0.2182287198811194,0.7520067434020148,0.32388023565400476,0.40810537725741663,0.8736136037620283,0.3858956365533364,0.4565697804591006,0.8557448809012551
0.0,0.6853419288357685,0.2373383682784979,0.03521757726343168,0.2363521442937415,0.8299274071543674,0.07798462034412786,0.1616067415482164,0.36271789966458484,0.21137835357543097,0.25294053275843725,0.4500804814464358
0.0,0.49281788864347054,0.2699296787790392,0.07811972318890874,0.22518235678600476,0.8228579223947708,0.2447984542519594,0.19177811009674298,0.3500166707499175,0.41446066868324977,0.287562701504276,0.4474526927815577
0.0,0.18097355286413028,0.49562383842391106,0.04461622586420589,0.34128500534831735,0.8478258307410684,0.1460800328854287,0.20569664737677557,0.33867876462970814,0.26280619484702905,0.2509020664526409,0.36881415351524893
0.0,0.10633860042845553,0.6807987622720799,0.053995962281957556,0.2805447807331252,0.9043476621478689,0.25202436738844664,0.2816850190597433,0.5142578431315215,0.4534676995147484,0.3386435676316177,0.5660113400731365
0.0,0.1821173271159438,0.47142893036983735,0.004321419600471464,0.3139905605447,0.6956388352791976,0.01548661006646549,0.164306393540497,0.390238797938789,0.08685546621256275,0.20062847362529682,0.4339185715542459
0.0,0.2908410505868663,0.3687692974147937,0.004303520647179625,0.3184715026512586,0.5635884222278915,0.05726253134472753,0.08308472353831227,0.35419386967515176,0.18299198388808124,0.12333652995398943,0.3959476255432789
0.0,0.23641963295208748,0.4646578903012854,0.059473047522402005,0.22291234185318096,0.840852597175896,0.18922632456464392,0.264164324762576,0.47664111276119436,0.3554278146794505,0.39470041400826156,0.5487707378644024
0.0,0.18520772131057342,0.4718896351376002,0.037044792003737746,0.19521261899725068,0.7579509277915936,0.1290551352550923,0.18785888471458415,0.4005124849679013,0.2782501759094979,0.2961844897732973,0.4635560263222382
0.0,0.6245693874496892,0.09358383720175491,0.020106792716051303,0.26648345389197603,0.9522654038297758,0.0,0.05779484423547368,0.1710254719783731,0.06014637358584482,0.13071097099729576,0.27899711310385633
0.0,0.6851963493076512,0.1300698190172059,0.018573897751986913,0.27744394165020947,0.9119588686328215,0.010516663961939066,0.08511114726082149,0.25187451824970175,0.08991750719193764,0.17679953520154085,0.32033716441327065
0.0,0.6528014638475046,0.08484798696077187,0.0,0.27831554698087246,0.7082834159490272,0.02432938359310725,0.07228068222215984,0.22962144816860242,0.12463444251625347,0.14145140135295012,0.35477791609415577
0.0,0.3479527138454898,0.2737173275354811,0.03756369333089346,0.21763269385457953,0.9720854603534584,0.06784359043840622,0.06494441026135855,0.23693939216577597,0.16990722523237808,0.11440704840623656,0.29779933419075516
0.0,0.23347007198498024,0.48045334029399556,0.037687972995531345,0.207781469911611,0.9340915382776073,0.1154758191943416,0.18587040513074413,0.35018608757229774,0.27887360697446456,0.3044689163712307,0.4269623140326644
0.0,0.23824163531741852,0.484484640861893,0.03289966043288755,0.19979686247672904,0.9197841791001699,0.08293404344791555,0.15174103258789576,0.3615796666175019,0.2201662461854175,0.2345930531762998,0.43168018216984916
0.0,0.3311425379159302,0.35152975839414735,0.04454716279337671,0.17962007819438283,0.9175060923754487,0.11244591605537496,0.12666596684980136,0.2992887343537865,0.24681013114193684,0.20883158623664627,0.37890789315762335
1.0,0.09548699796994267,0.6541027754444156,0.041231125041080084,0.21790884523091264,0.9224358867391296,0.09385001706341063,0.20106082750313034,0.4971567721199969,0.2448286791760081,0.27368664441160495,0.5295079892684813
1.0,0.33863889523984797,0.3783685088073103,0.941180095899111,1.0,0.06706819210107488,0.135846047315646,0.6882221706439825,0.1214125310125152,0.1794890128758667,0.7484692997496425,0.1689805481003809
1.0,0.38793363645332435,0.37559079718505173,0.4723883035859773,0.641024226560797,0.0,0.4325276645803624,1.0,0.304963806540996,0.4787806071496896,1.0,0.3329566016089693
1.0,0.23938697588350824,0.43270903073917183,0.908325520648028,0.9531395075142092,0.07399243302201465,0.1322921867448786,0.6977979567371256,0.12326809499331794,0.1406075190181412,0.716799719073327,0.14851601154457222
1.0,0.20323717906560315,0.4045600560752773,0.8239553416087952,0.799353680079889,0.11117661749601782,0.21756075534471495,0.799842468171279,0.30636718822445075,0.22832120762643685,0.7920551509412788,0.4007447582220908
1.0,0.1128918646669596,0.5481432591859134,0.6907751739806329,0.5914385065396999,0.17505089785175462,0.33663954108167293,0.8570652475627953,0.3727612176584189,0.34160260001282927,0.8613983444421451,0.3659487478374717
1.0,0.10319237844312427,0.5320312940991364,0.7194072805445463,0.6253074624815208,0.13492586881682725,0.28342000155470515,0.813715231787647,0.291898529692814,0.29778246808963243,0.8193362304753229,0.3088337896248802
1.0,0.076961081733052,0.5856246310490245,0.6653983161436772,0.02861292658257295,0.5484385351688278,0.483193421324524,0.037900284752129365,0.13857527828001506,0.5073923463384044,0.040506578277335954,0.14332865799585554
1.0,0.14294687129153058,0.42560275385122426,0.6240191025312193,0.00302916557452814,0.5543495432221185,0.5777936629502894,0.015207027632247398,0.09050506705310087,0.5966992063254347,0.017347430799720558,0.09596872923820186
1.0,0.08756873907450845,0.5755618461142812,0.8568705369029326,0.11592456812319696,0.4608989090318414,0.37677302475828456,0.16625639664508277,0.2923964421268635,0.4183505491377698,0.22814231678078825,0.36003163225617385
1.0,0.07736151620442713,0.6124392743361649,0.9166046392586564,0.058405646344378476,0.636429129665734,0.48662380174590986,0.07230379286701095,0.27806876832552907,0.5317417839318069,0.08972744832309648,0.30906096789138865
1.0,0.12369692671897278,0.4620168160067513,0.9879612527454512,0.037902204170439095,0.5764823089385962,0.2997809438071529,0.020203326456302764,0.06709883167499842,0.37658754802048594,0.026604193371559816,0.06971130221507973
1.0,0.13917174693744647,0.4436798144177912,0.8241973154981358,0.01707676252195874,0.673437401688775,0.46716838867299443,0.017543271944367538,0.10250381650291995,0.5061804270396814,0.020206466057743754,0.10585740002830321
1.0,0.10880594006149552,0.49972071684335173,0.8045364773230985,0.0,0.7119341794341422,0.6133092163292614,0.0,0.09761701534466356,0.634750135696512,0.0,0.10022171088170681
1.0,0.08950825886033685,0.5378182189195573,0.8889205027286888,0.01791396125217295,0.6243015815605041,0.3590623704570356,0.012827588052838602,0.09052083548393121,0.4293719462276626,0.01460279352097413,0.09311298354844152
1.0,0.10465284635725614,0.5031264254012838,0.8053380472805587,0.012030931913435306,0.6579265271429774,0.4533965556560348,0.014023965355852467,0.10203912553642892,0.5057162089741539,0.016436707978328642,0.10349752314784151
1.0,0.05779421496082043,0.6763587257166709,0.8394121165541572,0.06181058698458139,0.553846688184653,0.430089496259745,0.06062352716106675,0.20684363529577265,0.48105978172407887,0.06975712765773916,0.2109390808233781
1.0,0.03145883289601448,0.7649908101198825,0.6569675628789392,0.1166046082106646,0.8204279381082574,0.2960517005446767,0.10171164421666806,0.37938282558202713,0.33687471416288517,0.13245832414295322,0.3721547123157307
1.0,0.033580860743858014,0.796722020092376,0.9306414855018981,0.21706241145240673,0.5149416664249225,0.1941097965011774,0.12027581394322091,0.29269195398526154,0.18602719425284434,0.13623355631476858,0.301491623421164
1.0,0.014275791731130156,0.8594610979580879,0.840782401093999,0.09834649981090882,0.7191584552832034,0.43478615383333913,0.10117466803272646,0.3967803870822506,0.45546940469839137,0.11521731763416372,0.3907834356607125
1.0,0.02777158350860077,0.8026652617193261,1.0,0.0920277086461862,0.6966008567521678,0.3354416945163441,0.07511074674581109,0.3559213096866855,0.348872183183345,0.08053686543547571,0.3576183845830627
1.0,0.0076310971854877735,0.9237585259629405,0.7730222986587219,0.20183690106043894,0.6620392545195778,0.23238045810813823,0.16674360831230223,0.43800208478174424,0.2323722470962295,0.20007471664896045,0.42569549029665044
1.0,0.05942235918610584,0.7191951971520727,0.7692616572277226,0.12765278776696365,0.49194737275356326,0.30253024749577345,0.10130029032016313,0.27992930310320635,0.3381847140525837,0.1168877626981135,0.2754046700563468
1.0,0.006491306248031679,0.9392474800395765,0.7946077827534338,0.24178535498376427,0.5639521098348124,0.19411186616669118,0.18830464433339816,0.4117061730254104,0.19955249411325277,0.22444661733633237,0.40202794289026844
1.0,0.01808970735792654,0.8638631419807533,0.7956587562876157,0.17990979605348864,0.6146774114581105,0.22070398062262384,0.12944614177957287,0.3705643419510013,0.22344027993360266,0.15442138484516119,0.36161443756589445
1.0,0.09672991833684631,0.5980705224075084,0.83345648709494,0.12236562099026024,0.6467299459683128,0.2545367470123982,0.05221266148928363,0.26714892294608666,0.2580335835821857,0.0619838152998295,0.26796138569331424
1.0,0.02279153199426068,0.8154780682102516,0.5969989165425817,0.15420516257716196,0.4439668465775688,1.0,0.08187214179727388,0.34979224696091005,1.0,0.13457969278943785,0.35526958217281107
1.0,0.024202442636769655,0.7993465102237896,0.2777673835720692,0.16444891541219897,0.5084413900074186,0.7914765285969444,0.09172375798806871,0.3824958013845778,0.9349485844656815,0.14344870764842327,0.38522027917806073
1.0,0.023873236000155396,0.7822889741952906,0.07613766545500499,0.27078051299794687,0.35937356232485396,0.17701778706189086,0.224651136917397,0.37197060158996703,0.2949309300632433,0.3097936503985092,0.36548636524166295
1.0,0.009081249876486121,0.8876145159700771,0.1389302967017724,0.3220255927625892,0.327090431862214,0.1413420080869835,0.31821520223356325,0.3997964507118642,0.19835509633319,0.41443698926779016,0.38794322838833023
1.0,0.03547779011170854,0.7333589456500651,0.02059985878766858,0.24380978393906022,0.6015109763096109,0.014403906482581639,0.06856712756959557,0.25464229005281913,0.014542792300672768,0.0858253083951347,0.25890380383037986
1.0,0.10265722165009267,0.5146443489680614,0.513719392659427,0.04979771650646532,0.4587066571179486,0.46449841848027645,0.06269435303983499,0.1659425386149306,0.5203803498744437,0.074491695014244,0.17955609051810278
1.0,0.07624974527879858,0.5783203914521037,0.4090961896992791,0.07971858226433641,0.42995884755102637,0.6444303382653699,0.0625533568220065,0.26494773075335665,0.7314383700902781,0.06600301597496605,0.2988226881302608
1.0,0.06217579761033377,0.6393129515737548,0.3786223465422149,0.09958006852771539,0.43673871288122623,0.6236133388187348,0.09264171109787706,0.28684102294834957,0.7116985441414783,0.0964448568219017,0.3126207334919558
1.0,0.033059051825005285,0.7517808472622801,0.38949225683426836,0.08718406761676839,0.5048509999961509,0.4762609613645305,0.06637167180732914,0.28804147547036335,0.5649237015917836,0.0698749114167988,0.28951250618655333
1.0,0.03358350927079758,0.7588655329775403,0.6302592580979174,0.4213160251634516,0.32286322697428593,0.1080015556455109,0.21669569747484133,0.3296943423902521,0.09698242974305085,0.24206212674269015,0.32145927644194366
1.0,0.026658633900784556,0.8015155271195432,0.6157876019553965,0.39165496561678403,0.32463681867983535,0.13299104322331853,0.23041004641252924,0.3459356133673208,0.13258840954651438,0.25576482505065956,0.34033432630868554
